,index,Time Series,GBP_USD,GBP_IR,GBP_GDP,GBP_trade,GBP_UE,fc_year,price_gold,h1n1
3936,2015-09-18,2015-09-18,0.6421,0.4544,0.007467697910782641,0.7029892504785737,0.052000000000000005,0,1141.5,0
3937,2015-09-21,2015-09-21,0.6449,0.4544,0.007467697910782641,0.7029892504785737,0.052000000000000005,0,1133.3,0
3938,2015-09-22,2015-09-22,0.6512,0.4544,0.007467697910782641,0.7029892504785737,0.052000000000000005,0,1122.9,0
3939,2015-09-23,2015-09-23,0.6559999999999999,0.4544,0.007467697910782641,0.7029892504785737,0.052000000000000005,0,1131.4,0
3940,2015-09-24,2015-09-24,0.6556,0.4544,0.007467697910782641,0.7029892504785737,0.052000000000000005,0,1154.5,0
3941,2015-09-25,2015-09-25,0.6591,0.4544,0.007467697910782641,0.7029892504785737,0.052000000000000005,0,1146.7,0
3942,2015-09-28,2015-09-28,0.6575,0.4544,0.007467697910782641,0.7029892504785737,0.052000000000000005,0,1131.1,0
3943,2015-09-29,2015-09-29,0.6593,0.4544,0.007467697910782641,0.7029892504785737,0.052000000000000005,0,1132.1,0
3944,2015-09-30,2015-09-30,0.6616,0.4544,0.007467697910782641,0.7029892504785737,0.052000000000000005,0,1114.0,0
3945,2015-10-01,2015-10-01,0.6595,0.4622,0.0038718277967828897,0.6606332367255427,0.05,0,1119.0,0
3946,2015-10-02,2015-10-02,0.6572,0.4622,0.0038718277967828897,0.6606332367255427,0.05,0,1140.8,0
3947,2015-10-05,2015-10-05,0.6594,0.4622,0.0038718277967828897,0.6606332367255427,0.05,0,1139.8,0
3948,2015-10-06,2015-10-06,0.6567,0.4622,0.0038718277967828897,0.6606332367255427,0.05,0,1147.5,0
3949,2015-10-07,2015-10-07,0.653,0.4622,0.0038718277967828897,0.6606332367255427,0.05,0,1144.6,0
3950,2015-10-08,2015-10-08,0.6529,0.4622,0.0038718277967828897,0.6606332367255427,0.05,0,1140.0,0
3951,2015-10-09,2015-10-09,0.653,0.4622,0.0038718277967828897,0.6606332367255427,0.05,0,1151.6,0
3952,2015-10-13,2015-10-13,0.6561,0.4622,0.0038718277967828897,0.6606332367255427,0.05,0,1165.2,0
3953,2015-10-14,2015-10-14,0.6475,0.4622,0.0038718277967828897,0.6606332367255427,0.05,0,1173.9,0
3954,2015-10-15,2015-10-15,0.6462,0.4622,0.0038718277967828897,0.6606332367255427,0.05,0,1184.3,0
3955,2015-10-16,2015-10-16,0.6476,0.4622,0.0038718277967828897,0.6606332367255427,0.05,0,1180.9,0
3956,2015-10-19,2015-10-19,0.6464,0.4622,0.0038718277967828897,0.6606332367255427,0.05,0,1175.4,0
3957,2015-10-20,2015-10-20,0.6464,0.4622,0.0038718277967828897,0.6606332367255427,0.05,0,1177.8,0
3958,2015-10-21,2015-10-21,0.6467,0.4622,0.0038718277967828897,0.6606332367255427,0.05,0,1167.1,0
3959,2015-10-22,2015-10-22,0.6494,0.4622,0.0038718277967828897,0.6606332367255427,0.05,0,1167.0,0
3960,2015-10-23,2015-10-23,0.6519,0.4622,0.0038718277967828897,0.6606332367255427,0.05,0,1161.3,0
3961,2015-10-26,2015-10-26,0.6509999999999999,0.4622,0.0038718277967828897,0.6606332367255427,0.05,0,1166.4,0
3962,2015-10-27,2015-10-27,0.6531,0.4622,0.0038718277967828897,0.6606332367255427,0.05,0,1165.7,0
3963,2015-10-28,2015-10-28,0.6528,0.4622,0.0038718277967828897,0.6606332367255427,0.05,0,1179.6,0
3964,2015-10-29,2015-10-29,0.6538,0.4622,0.0038718277967828897,0.6606332367255427,0.05,0,1148.6,0
3965,2015-10-30,2015-10-30,0.6475,0.4622,0.0038718277967828897,0.6606332367255427,0.05,0,1142.4,0
3966,2015-11-02,2015-11-02,0.6482,0.4636,0.0038718277967828897,0.6771667348489276,0.05,0,1134.0,0
3967,2015-11-03,2015-11-03,0.6492,0.4636,0.0038718277967828897,0.6771667348489276,0.05,0,1123.1,0
3968,2015-11-04,2015-11-04,0.6503,0.4636,0.0038718277967828897,0.6771667348489276,0.05,0,1114.7,0
3969,2015-11-05,2015-11-05,0.6563,0.4636,0.0038718277967828897,0.6771667348489276,0.05,0,1106.3,0
3970,2015-11-06,2015-11-06,0.6635,0.4636,0.0038718277967828897,0.6771667348489276,0.05,0,1088.9,0
3971,2015-11-09,2015-11-09,0.6612,0.4636,0.0038718277967828897,0.6771667348489276,0.05,0,1089.6,0
3972,2015-11-10,2015-11-10,0.6618,0.4636,0.0038718277967828897,0.6771667348489276,0.05,0,1087.1,0
3973,2015-11-12,2015-11-12,0.6576,0.4636,0.0038718277967828897,0.6771667348489276,0.05,0,1087.4,0
3974,2015-11-13,2015-11-13,0.6575,0.4636,0.0038718277967828897,0.6771667348489276,0.05,0,1081.5,0
3975,2015-11-16,2015-11-16,0.6577,0.4636,0.0038718277967828897,0.6771667348489276,0.05,0,1084.8,0
3976,2015-11-17,2015-11-17,0.6573,0.4636,0.0038718277967828897,0.6771667348489276,0.05,0,1079.2,0
3977,2015-11-18,2015-11-18,0.6575,0.4636,0.0038718277967828897,0.6771667348489276,0.05,0,1067.8,0
3978,2015-11-19,2015-11-19,0.6524,0.4636,0.0038718277967828897,0.6771667348489276,0.05,0,1082.6,0
3979,2015-11-20,2015-11-20,0.6579,0.4636,0.0038718277967828897,0.6771667348489276,0.05,0,1081.8,0
3980,2015-11-23,2015-11-23,0.6612,0.4636,0.0038718277967828897,0.6771667348489276,0.05,0,1070.5,0
3981,2015-11-24,2015-11-24,0.6641,0.4636,0.0038718277967828897,0.6771667348489276,0.05,0,1076.4,0
3982,2015-11-25,2015-11-25,0.6619,0.4636,0.0038718277967828897,0.6771667348489276,0.05,0,1068.0,0
3983,2015-11-30,2015-11-30,0.6647,0.4636,0.0038718277967828897,0.6771667348489276,0.05,0,1061.9,0
3984,2015-12-01,2015-12-01,0.6634,0.4575,0.0038718277967828897,0.7454359380674128,0.05,0,1065.4,0
3985,2015-12-02,2015-12-02,0.6699,0.4575,0.0038718277967828897,0.7454359380674128,0.05,0,1055.4,0
3986,2015-12-03,2015-12-03,0.6628,0.4575,0.0038718277967828897,0.7454359380674128,0.05,0,1055.5,0
3987,2015-12-04,2015-12-04,0.6623,0.4575,0.0038718277967828897,0.7454359380674128,0.05,0,1079.3,0
3988,2015-12-07,2015-12-07,0.6633,0.4575,0.0038718277967828897,0.7454359380674128,0.05,0,1075.8,0
3989,2015-12-08,2015-12-08,0.6667,0.4575,0.0038718277967828897,0.7454359380674128,0.05,0,1072.1,0
3990,2015-12-09,2015-12-09,0.6593,0.4575,0.0038718277967828897,0.7454359380674128,0.05,0,1081.0,0
3991,2015-12-10,2015-12-10,0.6589,0.4575,0.0038718277967828897,0.7454359380674128,0.05,0,1071.0,0
3992,2015-12-11,2015-12-11,0.6573,0.4575,0.0038718277967828897,0.7454359380674128,0.05,0,1072.5,0
3993,2015-12-14,2015-12-14,0.6609,0.4575,0.0038718277967828897,0.7454359380674128,0.05,0,1068.3,0
3994,2015-12-15,2015-12-15,0.6647,0.4575,0.0038718277967828897,0.7454359380674128,0.05,0,1061.5,0
3995,2015-12-16,2015-12-16,0.6661,0.4575,0.0038718277967828897,0.7454359380674128,0.05,0,1075.3,0
3996,2015-12-17,2015-12-17,0.6722,0.4575,0.0038718277967828897,0.7454359380674128,0.05,0,1049.4,0
3997,2015-12-18,2015-12-18,0.6705,0.4575,0.0038718277967828897,0.7454359380674128,0.05,0,1062.5,0
3998,2015-12-21,2015-12-21,0.6709,0.4575,0.0038718277967828897,0.7454359380674128,0.05,0,1078.8,0
3999,2015-12-22,2015-12-22,0.6752,0.4575,0.0038718277967828897,0.7454359380674128,0.05,0,1074.9,0
4000,2015-12-23,2015-12-23,0.6728,0.4575,0.0038718277967828897,0.7454359380674128,0.05,0,1068.3,0
4001,2015-12-24,2015-12-24,0.6692,0.4575,0.0038718277967828897,0.7454359380674128,0.05,0,1068.3,0
4002,2015-12-28,2015-12-28,0.6719,0.4575,0.0038718277967828897,0.7454359380674128,0.05,0,1068.3,0
4003,2015-12-29,2015-12-29,0.6759,0.4575,0.0038718277967828897,0.7454359380674128,0.05,0,1070.1,0
4004,2015-12-30,2015-12-30,0.6742,0.4575,0.0038718277967828897,0.7454359380674128,0.05,0,1060.0,0
4005,2015-12-31,2015-12-31,0.6782,0.4575,0.0038718277967828897,0.7454359380674128,0.05,0,1060.0,0
4006,2016-01-04,2016-01-04,0.6809,0.4659,0.006561602905852761,0.6597686959911632,0.05,0,1082.3,0
4007,2016-01-05,2016-01-05,0.6819,0.4659,0.006561602905852761,0.6597686959911632,0.05,0,1077.0,0
4008,2016-01-06,2016-01-06,0.6837,0.4659,0.006561602905852761,0.6597686959911632,0.05,0,1091.4,0
4009,2016-01-07,2016-01-07,0.6859,0.4659,0.006561602905852761,0.6597686959911632,0.05,0,1106.4,0
4010,2016-01-08,2016-01-08,0.6886,0.4659,0.006561602905852761,0.6597686959911632,0.05,0,1101.9,0
4011,2016-01-11,2016-01-11,0.6866,0.4659,0.006561602905852761,0.6597686959911632,0.05,0,1100.8,0
4012,2016-01-12,2016-01-12,0.6943,0.4659,0.006561602905852761,0.6597686959911632,0.05,0,1085.4,0
4013,2016-01-13,2016-01-13,0.6911,0.4659,0.006561602905852761,0.6597686959911632,0.05,0,1088.2,0
4014,2016-01-14,2016-01-14,0.6940000000000001,0.4659,0.006561602905852761,0.6597686959911632,0.05,0,1088.4,0
4015,2016-01-15,2016-01-15,0.6998,0.4659,0.006561602905852761,0.6597686959911632,0.05,0,1093.8,0
4016,2016-01-19,2016-01-19,0.7057,0.4659,0.006561602905852761,0.6597686959911632,0.05,0,1086.3,0
4017,2016-01-20,2016-01-20,0.7059,0.4659,0.006561602905852761,0.6597686959911632,0.05,0,1101.8,0
4018,2016-01-21,2016-01-21,0.7043,0.4659,0.006561602905852761,0.6597686959911632,0.05,0,1096.5,0
4019,2016-01-22,2016-01-22,0.6989,0.4659,0.006561602905852761,0.6597686959911632,0.05,0,1096.3,0
4020,2016-01-25,2016-01-25,0.7020000000000001,0.4659,0.006561602905852761,0.6597686959911632,0.05,0,1106.6,0
4021,2016-01-26,2016-01-26,0.6973,0.4659,0.006561602905852761,0.6597686959911632,0.05,0,1113.6,0
4022,2016-01-27,2016-01-27,0.7012,0.4659,0.006561602905852761,0.6597686959911632,0.05,0,1116.3,0
4023,2016-01-28,2016-01-28,0.6968,0.4659,0.006561602905852761,0.6597686959911632,0.05,0,1114.0,0
4024,2016-01-29,2016-01-29,0.705,0.4659,0.006561602905852761,0.6597686959911632,0.05,0,1111.8,0
4025,2016-02-01,2016-02-01,0.696,0.4657,0.006561602905852761,0.6882622636420856,0.05,0,1126.5,0
4026,2016-02-02,2016-02-02,0.6945,0.4657,0.006561602905852761,0.6882622636420856,0.05,0,1128.5,0
4027,2016-02-03,2016-02-03,0.6861,0.4657,0.006561602905852761,0.6882622636420856,0.05,0,1132.0,0
4028,2016-02-04,2016-02-04,0.6859,0.4657,0.006561602905852761,0.6882622636420856,0.05,0,1156.4,0
4029,2016-02-05,2016-02-05,0.6912,0.4657,0.006561602905852761,0.6882622636420856,0.05,0,1150.4,0
4030,2016-02-08,2016-02-08,0.6937,0.4657,0.006561602905852761,0.6882622636420856,0.05,0,1193.3,0
4031,2016-02-09,2016-02-09,0.6909,0.4657,0.006561602905852761,0.6882622636420856,0.05,0,1191.0,0
4032,2016-02-10,2016-02-10,0.6909,0.4657,0.006561602905852761,0.6882622636420856,0.05,0,1190.0,0
4033,2016-02-11,2016-02-11,0.6921,0.4657,0.006561602905852761,0.6882622636420856,0.05,0,1241.0,0
4034,2016-02-12,2016-02-12,0.6916,0.4657,0.006561602905852761,0.6882622636420856,0.05,0,1239.8,0
4035,2016-02-16,2016-02-16,0.6998,0.4657,0.006561602905852761,0.6882622636420856,0.05,0,1209.5,0
4036,2016-02-17,2016-02-17,0.6985,0.4657,0.006561602905852761,0.6882622636420856,0.05,0,1210.0,0
4037,2016-02-18,2016-02-18,0.6977,0.4657,0.006561602905852761,0.6882622636420856,0.05,0,1210.1,0
4038,2016-02-19,2016-02-19,0.6972,0.4657,0.006561602905852761,0.6882622636420856,0.05,0,1231.2,0
4039,2016-02-22,2016-02-22,0.7064,0.4657,0.006561602905852761,0.6882622636420856,0.05,0,1211.0,0
4040,2016-02-23,2016-02-23,0.7123,0.4657,0.006561602905852761,0.6882622636420856,0.05,0,1221.4,0
4041,2016-02-24,2016-02-24,0.7178,0.4657,0.006561602905852761,0.6882622636420856,0.05,0,1250.8,0
4042,2016-02-25,2016-02-25,0.7175,0.4657,0.006561602905852761,0.6882622636420856,0.05,0,1236.0,0
4043,2016-02-26,2016-02-26,0.7211,0.4657,0.006561602905852761,0.6882622636420856,0.05,0,1226.5,0
4044,2016-02-29,2016-02-29,0.7181,0.4657,0.006561602905852761,0.6882622636420856,0.05,0,1234.9,0
4045,2016-03-01,2016-03-01,0.7169,0.4646,0.006561602905852761,0.6961203261175134,0.049,0,1236.5,0
4046,2016-03-02,2016-03-02,0.7113,0.4646,0.006561602905852761,0.6961203261175134,0.049,0,1239.2,0
4047,2016-03-03,2016-03-03,0.7066,0.4646,0.006561602905852761,0.6961203261175134,0.049,0,1250.3,0
4048,2016-03-04,2016-03-04,0.7029,0.4646,0.006561602905852761,0.6961203261175134,0.049,0,1277.5,0
4049,2016-03-07,2016-03-07,0.7015,0.4646,0.006561602905852761,0.6961203261175134,0.049,0,1267.9,0
4050,2016-03-08,2016-03-08,0.703,0.4646,0.006561602905852761,0.6961203261175134,0.049,0,1267.0,0
4051,2016-03-09,2016-03-09,0.7024,0.4646,0.006561602905852761,0.6961203261175134,0.049,0,1246.4,0
4052,2016-03-10,2016-03-10,0.6990000000000001,0.4646,0.006561602905852761,0.6961203261175134,0.049,0,1266.5,0
4053,2016-03-11,2016-03-11,0.6932,0.4646,0.006561602905852761,0.6961203261175134,0.049,0,1264.8,0
4054,2016-03-14,2016-03-14,0.6981,0.4646,0.006561602905852761,0.6961203261175134,0.049,0,1242.8,0
4055,2016-03-15,2016-03-15,0.7059,0.4646,0.006561602905852761,0.6961203261175134,0.049,0,1232.0,0
4056,2016-03-16,2016-03-16,0.7092,0.4646,0.006561602905852761,0.6961203261175134,0.049,0,1228.5,0
4057,2016-03-17,2016-03-17,0.6901,0.4646,0.006561602905852761,0.6961203261175134,0.049,0,1266.5,0
4058,2016-03-18,2016-03-18,0.6890000000000001,0.4646,0.006561602905852761,0.6961203261175134,0.049,0,1252.1,0
4059,2016-03-21,2016-03-21,0.6943,0.4646,0.006561602905852761,0.6961203261175134,0.049,0,1244.9,0
4060,2016-03-22,2016-03-22,0.7034,0.4646,0.006561602905852761,0.6961203261175134,0.049,0,1252.5,0
4061,2016-03-23,2016-03-23,0.7087,0.4646,0.006561602905852761,0.6961203261175134,0.049,0,1217.6,0
4062,2016-03-24,2016-03-24,0.7071,0.4646,0.006561602905852761,0.6961203261175134,0.049,0,1221.0,0
4063,2016-03-25,2016-03-25,0.7077,0.4646,0.006561602905852761,0.6961203261175134,0.049,0,1221.0,0
4064,2016-03-28,2016-03-28,0.7018,0.4646,0.006561602905852761,0.6961203261175134,0.049,0,1221.0,0
4065,2016-03-29,2016-03-29,0.7002,0.4646,0.006561602905852761,0.6961203261175134,0.049,0,1226.0,0
4066,2016-03-30,2016-03-30,0.6949,0.4646,0.006561602905852761,0.6961203261175134,0.049,0,1236.3,0
4067,2016-03-31,2016-03-31,0.6954,0.4646,0.006561602905852761,0.6961203261175134,0.049,0,1237.0,0
4068,2016-04-01,2016-04-01,0.7040000000000001,0.4663,0.0019905709795705,0.7059593190680648,0.049,0,1213.6,0
4069,2016-04-04,2016-04-04,0.7003,0.4663,0.0019905709795705,0.7059593190680648,0.049,0,1219.8,0
4070,2016-04-05,2016-04-05,0.7068,0.4663,0.0019905709795705,0.7059593190680648,0.049,0,1231.3,0
4071,2016-04-06,2016-04-06,0.7061,0.4663,0.0019905709795705,0.7059593190680648,0.049,0,1221.4,0
4072,2016-04-07,2016-04-07,0.7101,0.4663,0.0019905709795705,0.7059593190680648,0.049,0,1242.1,0
4073,2016-04-08,2016-04-08,0.7090000000000001,0.4663,0.0019905709795705,0.7059593190680648,0.049,0,1239.5,0
4074,2016-04-11,2016-04-11,0.7022,0.4663,0.0019905709795705,0.7059593190680648,0.049,0,1254.8,0
4075,2016-04-12,2016-04-12,0.7020000000000001,0.4663,0.0019905709795705,0.7059593190680648,0.049,0,1254.6,0
4076,2016-04-13,2016-04-13,0.7031,0.4663,0.0019905709795705,0.7059593190680648,0.049,0,1245.8,0
4077,2016-04-14,2016-04-14,0.7068,0.4663,0.0019905709795705,0.7059593190680648,0.049,0,1233.9,0
4078,2016-04-15,2016-04-15,0.7034,0.4663,0.0019905709795705,0.7059593190680648,0.049,0,1227.1,0
4079,2016-04-18,2016-04-18,0.7005,0.4663,0.0019905709795705,0.7059593190680648,0.049,0,1234.3,0
4080,2016-04-19,2016-04-19,0.6946,0.4663,0.0019905709795705,0.7059593190680648,0.049,0,1255.4,0
4081,2016-04-20,2016-04-20,0.6957,0.4663,0.0019905709795705,0.7059593190680648,0.049,0,1252.0,0
4082,2016-04-21,2016-04-21,0.6974,0.4663,0.0019905709795705,0.7059593190680648,0.049,0,1249.3,0
4083,2016-04-22,2016-04-22,0.6949,0.4663,0.0019905709795705,0.7059593190680648,0.049,0,1243.3,0
4084,2016-04-25,2016-04-25,0.69,0.4663,0.0019905709795705,0.7059593190680648,0.049,0,1238.9,0
4085,2016-04-26,2016-04-26,0.6844,0.4663,0.0019905709795705,0.7059593190680648,0.049,0,1241.7,0
4086,2016-04-27,2016-04-27,0.6871,0.4663,0.0019905709795705,0.7059593190680648,0.049,0,1247.4,0
4087,2016-04-28,2016-04-28,0.6858,0.4663,0.0019905709795705,0.7059593190680648,0.049,0,1256.0,0
4088,2016-04-29,2016-04-29,0.6838,0.4663,0.0019905709795705,0.7059593190680648,0.049,0,1285.7,0
4089,2016-05-02,2016-05-02,0.6818,0.4633,0.0019905709795705,0.7174384654487466,0.049,0,1285.7,0
4090,2016-05-03,2016-05-03,0.6876,0.4633,0.0019905709795705,0.7174384654487466,0.049,0,1294.0,0
4091,2016-05-04,2016-05-04,0.6908,0.4633,0.0019905709795705,0.7174384654487466,0.049,0,1283.0,0
4092,2016-05-05,2016-05-05,0.6903,0.4633,0.0019905709795705,0.7174384654487466,0.049,0,1280.3,0
4093,2016-05-06,2016-05-06,0.6926,0.4633,0.0019905709795705,0.7174384654487466,0.049,0,1289.0,0
4094,2016-05-09,2016-05-09,0.6940000000000001,0.4633,0.0019905709795705,0.7174384654487466,0.049,0,1265.3,0
4095,2016-05-10,2016-05-10,0.6919,0.4633,0.0019905709795705,0.7174384654487466,0.049,0,1262.8,0
4096,2016-05-11,2016-05-11,0.6906,0.4633,0.0019905709795705,0.7174384654487466,0.049,0,1276.9,0
4097,2016-05-12,2016-05-12,0.6919,0.4633,0.0019905709795705,0.7174384654487466,0.049,0,1279.3,0
4098,2016-05-13,2016-05-13,0.6959,0.4633,0.0019905709795705,0.7174384654487466,0.049,0,1265.9,0
4099,2016-05-16,2016-05-16,0.6939,0.4633,0.0019905709795705,0.7174384654487466,0.049,0,1285.8,0
4100,2016-05-17,2016-05-17,0.6904,0.4633,0.0019905709795705,0.7174384654487466,0.049,0,1277.0,0
4101,2016-05-18,2016-05-18,0.6842,0.4633,0.0019905709795705,0.7174384654487466,0.049,0,1272.9,0
4102,2016-05-19,2016-05-19,0.6846,0.4633,0.0019905709795705,0.7174384654487466,0.049,0,1246.3,0
4103,2016-05-20,2016-05-20,0.6890000000000001,0.4633,0.0019905709795705,0.7174384654487466,0.049,0,1254.2,0
4104,2016-05-23,2016-05-23,0.6923,0.4633,0.0019905709795705,0.7174384654487466,0.049,0,1245.9,0
4105,2016-05-24,2016-05-24,0.6839,0.4633,0.0019905709795705,0.7174384654487466,0.049,0,1236.9,0
4106,2016-05-25,2016-05-25,0.6805,0.4633,0.0019905709795705,0.7174384654487466,0.049,0,1220.6,0
4107,2016-05-26,2016-05-26,0.6815,0.4633,0.0019905709795705,0.7174384654487466,0.049,0,1223.9,0
4108,2016-05-27,2016-05-27,0.6829,0.4633,0.0019905709795705,0.7174384654487466,0.049,0,1216.3,0
4109,2016-05-31,2016-05-31,0.6882,0.4633,0.0019905709795705,0.7174384654487466,0.049,0,1212.1,0
4110,2016-06-01,2016-06-01,0.6947,0.4598,0.0019905709795705,0.686145679674188,0.049,0,1214.5,0
4111,2016-06-02,2016-06-02,0.6935,0.4598,0.0019905709795705,0.686145679674188,0.049,0,1212.4,0
4112,2016-06-03,2016-06-03,0.6887,0.4598,0.0019905709795705,0.686145679674188,0.049,0,1240.5,0
4113,2016-06-06,2016-06-06,0.6920000000000001,0.4598,0.0019905709795705,0.686145679674188,0.049,0,1244.0,0
4114,2016-06-07,2016-06-07,0.6866,0.4598,0.0019905709795705,0.686145679674188,0.049,0,1241.0,0
4115,2016-06-08,2016-06-08,0.6875,0.4598,0.0019905709795705,0.686145679674188,0.049,0,1263.0,0
4116,2016-06-09,2016-06-09,0.6912,0.4598,0.0019905709795705,0.686145679674188,0.049,0,1263.9,0
4117,2016-06-10,2016-06-10,0.6973,0.4598,0.0019905709795705,0.686145679674188,0.049,0,1275.5,0
4118,2016-06-13,2016-06-13,0.7031,0.4598,0.0019905709795705,0.686145679674188,0.049,0,1280.8,0
4119,2016-06-14,2016-06-14,0.7077,0.4598,0.0019905709795705,0.686145679674188,0.049,0,1287.2,0
4120,2016-06-15,2016-06-15,0.705,0.4598,0.0019905709795705,0.686145679674188,0.049,0,1283.3,0
4121,2016-06-16,2016-06-16,0.7105,0.4598,0.0019905709795705,0.686145679674188,0.049,0,1310.8,0
4122,2016-06-17,2016-06-17,0.7,0.4598,0.0019905709795705,0.686145679674188,0.049,0,1290.7,0
4123,2016-06-20,2016-06-20,0.6808,0.4598,0.0019905709795705,0.686145679674188,0.049,0,1281.8,0
4124,2016-06-21,2016-06-21,0.6818,0.4598,0.0019905709795705,0.686145679674188,0.049,0,1272.6,0
4125,2016-06-22,2016-06-22,0.6811,0.4598,0.0019905709795705,0.686145679674188,0.049,0,1264.9,0
4126,2016-06-23,2016-06-23,0.6757,0.4598,0.0019905709795705,0.686145679674188,0.049,0,1262.2,0
4127,2016-06-24,2016-06-24,0.7332,0.4598,0.0019905709795705,0.686145679674188,0.049,0,1315.5,0
4128,2016-06-27,2016-06-27,0.7566,0.4598,0.0019905709795705,0.686145679674188,0.049,0,1324.6,0
4129,2016-06-28,2016-06-28,0.7522,0.4598,0.0019905709795705,0.686145679674188,0.049,0,1309.7,0
4130,2016-06-29,2016-06-29,0.7402,0.4598,0.0019905709795705,0.686145679674188,0.049,0,1321.5,0
4131,2016-06-30,2016-06-30,0.7552,0.4598,0.0019905709795705,0.686145679674188,0.049,0,1320.8,0
4132,2016-07-01,2016-07-01,0.753,0.4577,0.00452700714097624,0.6853774979727801,0.049,0,1340.0,0
4133,2016-07-05,2016-07-05,0.768,0.4577,0.00452700714097624,0.6853774979727801,0.049,0,1350.8,0
4134,2016-07-06,2016-07-06,0.7739,0.4577,0.00452700714097624,0.6853774979727801,0.049,0,1366.3,0
4135,2016-07-07,2016-07-07,0.7736,0.4577,0.00452700714097624,0.6853774979727801,0.049,0,1356.7,0
4136,2016-07-08,2016-07-08,0.7729,0.4577,0.00452700714097624,0.6853774979727801,0.049,0,1354.3,0
4137,2016-07-11,2016-07-11,0.7701,0.4577,0.00452700714097624,0.6853774979727801,0.049,0,1357.1,0
4138,2016-07-12,2016-07-12,0.7555,0.4577,0.00452700714097624,0.6853774979727801,0.049,0,1342.4,0
4139,2016-07-13,2016-07-13,0.7587,0.4577,0.00452700714097624,0.6853774979727801,0.049,0,1342.8,0
4140,2016-07-14,2016-07-14,0.7501,0.4577,0.00452700714097624,0.6853774979727801,0.049,0,1323.6,0
4141,2016-07-15,2016-07-15,0.7579,0.4577,0.00452700714097624,0.6853774979727801,0.049,0,1327.0,0
4142,2016-07-18,2016-07-18,0.7531,0.4577,0.00452700714097624,0.6853774979727801,0.049,0,1334.7,0
4143,2016-07-19,2016-07-19,0.762,0.4577,0.00452700714097624,0.6853774979727801,0.049,0,1330.9,0
4144,2016-07-20,2016-07-20,0.7588,0.4577,0.00452700714097624,0.6853774979727801,0.049,0,1315.9,0
4145,2016-07-21,2016-07-21,0.7567,0.4577,0.00452700714097624,0.6853774979727801,0.049,0,1321.2,0
4146,2016-07-22,2016-07-22,0.7639,0.4577,0.00452700714097624,0.6853774979727801,0.049,0,1320.8,0
4147,2016-07-25,2016-07-25,0.7616,0.4577,0.00452700714097624,0.6853774979727801,0.049,0,1313.2,0
4148,2016-07-26,2016-07-26,0.7614,0.4577,0.00452700714097624,0.6853774979727801,0.049,0,1323.0,0
4149,2016-07-27,2016-07-27,0.7637,0.4577,0.00452700714097624,0.6853774979727801,0.049,0,1329.0,0
4150,2016-07-28,2016-07-28,0.7604,0.4577,0.00452700714097624,0.6853774979727801,0.049,0,1341.8,0
4151,2016-07-29,2016-07-29,0.7536,0.4577,0.00452700714097624,0.6853774979727801,0.049,0,1342.0,0
4152,2016-08-01,2016-08-01,0.7571,0.2478,0.00452700714097624,0.6544754949834397,0.047,0,1349.7,0
4153,2016-08-02,2016-08-02,0.7504,0.2478,0.00452700714097624,0.6544754949834397,0.047,0,1363.8,0
4154,2016-08-03,2016-08-03,0.7499,0.2478,0.00452700714097624,0.6544754949834397,0.047,0,1358.9,0
4155,2016-08-04,2016-08-04,0.7609,0.2478,0.00452700714097624,0.6544754949834397,0.047,0,1362.8,0
4156,2016-08-05,2016-08-05,0.7652,0.2478,0.00452700714097624,0.6544754949834397,0.047,0,1340.4,0
4157,2016-08-08,2016-08-08,0.7668,0.2478,0.00452700714097624,0.6544754949834397,0.047,0,1336.8,0
4158,2016-08-09,2016-08-09,0.7686,0.2478,0.00452700714097624,0.6544754949834397,0.047,0,1341.0,0
4159,2016-08-10,2016-08-10,0.7693,0.2478,0.00452700714097624,0.6544754949834397,0.047,0,1347.7,0
4160,2016-08-11,2016-08-11,0.7716,0.2478,0.00452700714097624,0.6544754949834397,0.047,0,1355.0,0
4161,2016-08-12,2016-08-12,0.7732,0.2478,0.00452700714097624,0.6544754949834397,0.047,0,1352.2,0
4162,2016-08-15,2016-08-15,0.7768,0.2478,0.00452700714097624,0.6544754949834397,0.047,0,1339.4,0
4163,2016-08-16,2016-08-16,0.7681,0.2478,0.00452700714097624,0.6544754949834397,0.047,0,1344.0,0
4164,2016-08-17,2016-08-17,0.7685,0.2478,0.00452700714097624,0.6544754949834397,0.047,0,1343.4,0
4165,2016-08-18,2016-08-18,0.7606,0.2478,0.00452700714097624,0.6544754949834397,0.047,0,1350.1,0
4166,2016-08-19,2016-08-19,0.7656,0.2478,0.00452700714097624,0.6544754949834397,0.047,0,1346.4,0
4167,2016-08-22,2016-08-22,0.7614,0.2478,0.00452700714097624,0.6544754949834397,0.047,0,1335.9,0
4168,2016-08-23,2016-08-23,0.7588,0.2478,0.00452700714097624,0.6544754949834397,0.047,0,1342.0,0
4169,2016-08-24,2016-08-24,0.7555,0.2478,0.00452700714097624,0.6544754949834397,0.047,0,1327.3,0
4170,2016-08-25,2016-08-25,0.7589,0.2478,0.00452700714097624,0.6544754949834397,0.047,0,1321.3,0
4171,2016-08-26,2016-08-26,0.7594,0.2478,0.00452700714097624,0.6544754949834397,0.047,0,1318.8,0
4172,2016-08-29,2016-08-29,0.764,0.2478,0.00452700714097624,0.6544754949834397,0.047,0,1318.8,0
4173,2016-08-30,2016-08-30,0.7643,0.2478,0.00452700714097624,0.6544754949834397,0.047,0,1318.2,0
